state,location,plz,lat,lon
Berlin,Berlin,13353,52.5374952,13.3415803
Bayern,München,81825,48.1226976,11.6470881
Nordrhein Westfalen,Aachen,52074,50.776351,6.083862
Thüringen,Erfurt,99092,50.9777974,11.0287364
Sachsen,Plauen,8525,50.4950632,12.1346523
Bayern,Diespeck,91456,49.594188,10.6278643
Sachsen,Chemnitz,9127,50.8322608,12.9252977
Nordrhein Westfalen,Wuppertal,42285,51.259367,7.1770012
Berlin,Berlin,12559,52.4449253,13.5874773
Brandenburg,Velten,16727,52.6655688,13.2084369
Hessen,Felsberg,34587,51.1502197,9.451222
Mecklenburg Vorpommern,Stralsund,18437,54.3038814,13.0442202
Sachsen,Leipzig,4159,-34.6165597,-58.5110546
Nordrhein Westfalen,Düsseldorf,40215,51.2100676,6.7825205
Nordrhein Westfalen,Köln,50859,50.9451221,6.8411802
Sachsen,Leipzig,4329,-34.6165597,-58.5110546
Sachsen,Görlitz,2826,51.1563185,14.991018
Baden Württemberg,Heilbronn,74081,49.1197276,9.1515984
Brandenburg,Groß Pankow Prignitz,16928,53.118342,12.0506759
Rheinland Pfalz,Altrip,67122,49.432853,8.4981449
Sachsen,Meißen,1662,51.1630871,13.4704939
Mecklenburg Vorpommern,Wismar,23966,53.8898345,11.4659748
Thüringen,Erfurt,99097,50.9777974,11.0287364
Hessen,Reiskirchen,35447,50.5967731,8.8281513
Bayern,Augsburg,86152,48.375581,10.8993712
Nordrhein Westfalen,Dortmund,44369,51.5142273,7.4652789
Sachsen,Hoyerswerda,2977,51.4333103,14.250083
Bayern,Konzell,94357,49.0727866,12.7138636
Nordrhein Westfalen,Krefeld,47803,51.3368396,6.5477349
Niedersachsen,Seevetal,21218,53.4245287,9.9578309
Hessen,Griesheim,64347,49.8615899,8.5762043
Berlin,Berlin,13629,52.5481547,13.2602995
Nordrhein Westfalen,Krefeld,47805,51.3248647,6.5926897
Bayern,Landshut,84028,48.5365874,12.1516117
Nordrhein Westfalen,Wuppertal,42109,51.264018,7.1780374
Rheinland Pfalz,Cochem,56812,50.1382712,7.1320849
Nordrhein Westfalen,Mülheim an der Ruhr,45475,51.4272925,6.8829192
Sachsen,Waldenburg,8397,48.7503918,7.1965445
Rheinland Pfalz,Bad Münster am Stein Ebernburg,55583,49.8048465,7.834019493813859
Rheinland Pfalz,Germersheim,76726,49.2200087,8.3698786
Nordrhein Westfalen,Herne,44651,51.5380394,7.219985
Nordrhein Westfalen,Solingen,42699,51.1668928,7.0310669
Baden Württemberg,Heidelberg,69120,49.4183048,8.6660724
Bayern,Passau,94032,48.5737162,13.457609
Baden Württemberg,Stuttgart,70190,48.7784485,9.1800132
Nordrhein Westfalen,Marl,45770,51.6485843,7.0829054
Nordrhein Westfalen,Dortmund,44141,51.5142273,7.4652789
Nordrhein Westfalen,Dortmund,44289,51.48654236349606,7.591444455275591
Nordrhein Westfalen,Duisburg,47053,51.4194501,6.7681365
Nordrhein Westfalen,Witten,54852,,
Sachsen Anhalt,Altmarkkreis Salzwedel,29410,52.8528456,11.1539699
Bayern,Hof,95028,50.3252192,11.9169937
Mecklenburg Vorpommern,Neubrandenburg,17036,53.5574458,13.2602781
Nordrhein Westfalen,Düsseldorf,40629,51.2457041,6.8550046
Bayern,Finsing,85464,48.24626,11.7795044
Sachsen,Striegistal,9661,51.0077743,13.169248367002533
Sachsen,Plauen,8529,50.4950632,12.1346523
Brandenburg,Spremberg,3130,51.5714513,14.3804302
Brandenburg,Schönefeld,12529,52.3422222,13.5121272
Niedersachsen,Wallenhorst,49134,52.336599,8.0592493
Hessen,Wiesbaden,65189,50.0749698,8.2533033
Nordrhein Westfalen,Wuppertal,42279,51.2979019,7.2380611
Bayern,Neufahrn in Niederbayern,84088,48.7364422,12.1925349
Bayern,Donauwörth,86609,48.7180364,10.7807299
Mecklenburg Vorpommern,Güstrow,18273,53.8075014,12.1879732
Thüringen,Gera,7549,50.8772301,12.0796208
Mecklenburg Vorpommern,Barth,18356,54.3685754,12.7251645
Schleswig Holstein,Wankendorf,24601,54.1120071,10.2077874
Sachsen,Dresden,1324,42.682522,-76.99956
Nordrhein Westfalen,Mönchengladbach,41199,51.1946983,6.4353641
Hessen,Frankfurt am Main,60316,50.1192276,8.6842679
Nordrhein Westfalen,Remscheid,42853,51.180139,7.1935812
Nordrhein Westfalen,Essen,45131,51.4342839,7.0012621
Baden Württemberg,Neuffen,72639,48.5545979,9.376547
Nordrhein Westfalen,Dortmund,44227,51.4919139,7.4019165
Mecklenburg Vorpommern,Schwerin,19063,53.6288297,11.4148038
Sachsen Anhalt,Halle Saale,6128,51.5134896,11.955001603538504
Rheinland Pfalz,Koblenz,56077,50.3467175,7.6191763
Sachsen Anhalt,Halle Saale,6118,51.5134896,11.955001603538504
Baden Württemberg,Langenau,89129,48.4975016,10.1222024
Nordrhein Westfalen,Meerbusch,40667,51.2526596,6.6883007
Baden Württemberg,Heidenheim an der Brenz,89522,48.6767637,10.152923
Nordrhein Westfalen,Bergkamen,59192,51.6171161,7.5825461
Niedersachsen,Tostedt,21255,53.2833842,9.7200166
Sachsen,Dresden,1279,42.6909295,-76.95800204577922
Sachsen,Delitzsch,4509,51.5255661,12.342857
Baden Württemberg,Tettnang,88069,47.6716558,9.5891158
Hessen,Frankfurt am Main,60385,50.1336416,8.7137719
Hessen,Frankfurt am Main,60323,50.1106444,8.6820917
Hessen,Kassel,34128,51.3154546,9.4924096
Nordrhein Westfalen,Köln,51107,50.938361,6.959974
Brandenburg,Luckenwalde,14943,52.0902045,13.1741882
Sachsen,Leipzig,4109,-34.6165597,-58.5110546
Nordrhein Westfalen,Castrop Rauxel,44579,51.5853133,7.3165232
Rheinland Pfalz,Montabaur,56410,50.4441941,7.8252727
Niedersachsen,Unterlüß,29345,52.843398,10.2944829
Nordrhein Westfalen,Mönchengladbach,41065,51.176297,6.4390432
Brandenburg,Schwielowsee,14548,52.347104,12.9868865
Nordrhein Westfalen,Plettenberg,58840,51.2136798,7.8745627
Niedersachsen,Hildesheim,31134,52.1496544,9.9546047
Sachsen,Auerbach/Vogtland,8209,50.5087816,12.400153
Niedersachsen,Langwedel,27299,52.9760213,9.1910608
Bayern,Passau,94034,48.585107,13.4785806
Baden Württemberg,Eppelheim,69214,49.4025,8.63306
Hessen,Rüsselsheim am Main,65428,49.9948956,8.4118279
Nordrhein Westfalen,Monheim am Rhein,40789,51.0994336,6.9048095
Brandenburg,Wildau,15745,52.3328321,13.6344524
Hessen,Bad Soden am Taunus,65812,50.1360707,8.5098184
Brandenburg,Brieselang,14565,52.5873198,12.9920587
Niedersachsen,Hannover,30175,52.3772179,9.7586058
Sachsen,Chemnitz,9116,50.8322608,12.9252977
Bayern,Karlsfeld,85757,48.2140105,11.4608744
Hessen,Frankfurt am Main,60326,50.1106444,8.6820917
Sachsen Anhalt,Zerbst/Anhalt,39261,51.9640339,12.085502
Niedersachsen,Rotenburg Wümme,27356,53.1670336,9.3075956
Schleswig Holstein,Eutin,23701,54.179738,10.6229697
Schleswig Holstein,Pinneberg,25421,53.6628827,9.7983818
Nordrhein Westfalen,Stolberg Rheinland,52222,50.7913599,6.230785733333329
Sachsen,Leipzig,4347,-34.6165597,-58.5110546
Sachsen,Chemnitz,9117,50.8322608,12.9252977
Nordrhein Westfalen,Essen,45326,51.4582235,7.0158171
Niedersachsen,Sögel,49751,52.8380555,7.515952
Nordrhein Westfalen,Düsseldorf,40225,51.2028064,6.7891866
Baden Württemberg,Pforzheim,75175,48.8871455,8.7041772
Baden Württemberg,Allmendingen,89604,48.3277262,9.7255469
Hessen,Wiesbaden,65193,50.0926171,8.2301846
Sachsen,Nossen,1683,51.1120091,13.3013976
Nordrhein Westfalen,Dortmund,44319,51.5604536,7.5972935
Thüringen,Suhl,98527,50.6086518,10.6926437
Berlin,Berlin,10551,52.532315,13.3415693
Schleswig Holstein,Bad Oldesloe,23843,53.8069591,10.3996808
Nordrhein Westfalen,Wuppertal,42107,51.2648001,7.1550361
Mecklenburg Vorpommern,Grimmen,18507,54.1127844,13.0429152
Niedersachsen,Braunschweig,38114,52.2728988,10.5068137
Niedersachsen,Oldenburg Oldenburg,26133,53.1389753,8.2146017
Baden Württemberg,Bruchsal,76646,49.1249335,8.6044909
Rheinland Pfalz,Andernach,56626,50.3998142,7.4104004
Hessen,Bad Hersfeld,36251,50.8687504,9.7090821
Sachsen,Bautzen,2625,51.1813907,14.4275735
Bayern,München,80337,48.1296768,11.5580233
Nordrhein Westfalen,Vreden,48691,52.0358812,6.8225083
Nordrhein Westfalen,Herdecke,58313,51.4001119,7.4330062
Thüringen,Teistungen,37339,51.4712533,10.2675436
Berlin,Berlin,12347,52.4564035,13.4329688
Hessen,Darmstadt,64283,49.8705518,8.6542748
Bayern,Regensburg,93053,49.0053092,12.1150576
Nordrhein Westfalen,Duisburg,47055,51.3972783,6.7837344
Niedersachsen,Hannover,30173,52.3592608,9.7516855
Thüringen,Nordhausen,99734,51.5151747,10.8014577
Thüringen,Sonneberg,96515,50.3536777,11.168633
Bayern,Nürnberg,90402,49.4506683,11.078535
Baden Württemberg,Eislingen/Fils,73054,48.6986798,9.7065009
Mecklenburg Vorpommern,Heringsdorf,17424,53.9543267,14.1673508
Nordrhein Westfalen,Essen,45127,51.4579873,7.0137354
Nordrhein Westfalen,Ahaus,48683,52.0761541,7.004876
Brandenburg,Cottbus,3044,51.7852027,14.3441722
Sachsen,Kamenz,1917,51.270139,14.0948628
Bayern,Forchheim,91301,49.6836838,11.0682604
Sachsen,Leipzig,4129,-34.6165597,-58.5110546
Hessen,Gersfeld Rhön,36129,50.4178059,9.8267386
Schleswig Holstein,Ratzeburg,23909,53.7001925,10.7535567
Brandenburg,Lübbenau/Spreewald,3222,51.8680114,13.9689477
Sachsen Anhalt,Halberstadt,38820,51.8938624,11.0596837
Nordrhein Westfalen,Bochum,44801,51.4509428,7.2767954
Bayern,Erlangen,91054,49.6103246,11.0201401
Niedersachsen,Stolzenau,31592,52.5115549,9.0768883
Nordrhein Westfalen,Aachen,52064,50.7660615,6.0815771
Nordrhein Westfalen,Minden,32427,52.2889935,8.8957674
Berlin,Berlin,13125,52.6398851,13.5098182
Hessen,Bad Wildungen,34537,51.1198771,9.1342318
Rheinland Pfalz,Partenheim,55288,49.8823719,8.0769051
Schleswig Holstein,Heide,25746,54.195474,9.0915035
Nordrhein Westfalen,Wuppertal,42283,51.2738331,7.1743455
Sachsen,Dresden,1189,-33.0466998,-71.5754054
Niedersachsen,Syke,28857,52.9131068,8.8233599
Sachsen,Oschatz,4758,51.297984,13.1082637
Bayern,Augsburg,86153,48.3788151,10.8915806
Nordrhein Westfalen,Wuppertal,42327,51.2512425,7.0599309
Rheinland Pfalz,Mainz,55118,50.0079512,8.2533792
Bayern,Neusäß,86356,48.3944909,10.8176071
Nordrhein Westfalen,Köln,50933,50.9463855,6.885166
Brandenburg,Eisenhüttenstadt,15890,52.1400545,14.6476724
Sachsen Anhalt,Halle Saale,6114,51.5134896,11.955001603538504
Hamburg,Hamburg,22399,53.6685053,10.0914731
Nordrhein Westfalen,Bochum,44791,51.4855095,7.2213858
Hessen,Wiesbaden,65203,50.0424334,8.2532594
Brandenburg,Cottbus,3048,51.7852027,14.3441722
Sachsen,Brand Erbisdorf,9618,50.8705512,13.3247933
Sachsen,Sebnitz,1855,50.97098,14.2727203
Bayern,Schöllnach,94508,48.7556753,13.1796853
Nordrhein Westfalen,Oberhausen,46045,51.4696137,6.8514435
Sachsen,Stolpen,1833,61.5296654,16.9571323
Rheinland Pfalz,Neustadt an der Weinstraße,67433,49.3539802,8.1350021
Nordrhein Westfalen,Bad Honnef,53604,50.6527511,7.2178216
Sachsen,Rechenberg Bienenmühle,9623,50.7375439,13.5380741
Baden Württemberg,Tuttlingen,78532,47.9844315,8.8186606
Niedersachsen,Achim,28832,53.0112677,9.0704804
Berlin,Berlin,10243,52.5120332,13.4485313
Nordrhein Westfalen,Remscheid,42899,51.2044595,7.2270179
Nordrhein Westfalen,Münster,48145,51.9616486,7.6418683
Niedersachsen,Herzberg am Harz,37412,51.6565219,10.3428415
Nordrhein Westfalen,Aachen,52062,50.776351,6.083862
Nordrhein Westfalen,Dortmund,44139,51.5142273,7.4652789
Niedersachsen,Garbsen,30826,52.4274012,9.5088983
Bayern,Estenfeld,97230,49.8286521,10.0081286
Nordrhein Westfalen,Hagen,58135,51.3528268,7.4213178
Niedersachsen,Uetze,31311,52.4765895,10.230929
Baden Württemberg,Alpirsbach,72275,48.3456021,8.4033079
Nordrhein Westfalen,Solingen,42651,51.1708194,7.0823506
Brandenburg,Senftenberg,1968,51.5191742,14.0046541
Brandenburg,Potsdam,14480,52.3753301,13.1290992
Hessen,Wiesbaden,65191,50.0907064,8.2806881
Nordrhein Westfalen,Wuppertal,42369,51.2260878,7.214694
Sachsen,Leipzig,4349,-34.6165597,-58.5110546
Mecklenburg Vorpommern,Stralsund,18435,54.3191674,13.0811524
Nordrhein Westfalen,Gelsenkirchen,45892,51.5110321,7.0960124
Berlin,Berlin,10245,52.4959893,13.4730875
Bayern,Regensburg,93051,49.0195333,12.0974869
Hessen,Marburg,35037,50.8060701,8.7754948
Sachsen,Ellefeld,8236,50.486673,12.3898972
Bayern,Rammingen,86871,48.065718,10.5805604
Baden Württemberg,Denkendorf,73770,48.6956756,9.3170706
Niedersachsen,Stade,21680,53.5934425,9.457933
Bremen,Bremerhaven,27570,53.5363593,8.6010813
Baden Württemberg,Stuttgart,70180,48.7690663,9.1772765
Sachsen Anhalt,Staßfurt,39418,51.8198827,11.6275894
Nordrhein Westfalen,Ratingen,40880,51.2949717,6.8176564
Nordrhein Westfalen,Solingen,42697,51.173761,7.0014502
Rheinland Pfalz,Birkenfeld,55765,49.6488236,7.1647477
Sachsen Anhalt,Magdeburg,39112,52.1153939,11.6207602
Niedersachsen,Wolfsburg,38448,52.452425,10.8053145
Sachsen,Oberlungwitz,9353,50.7894372,12.7343596
Nordrhein Westfalen,Bielefeld,33611,52.0486612,8.5514006
Sachsen,Chemnitz,9123,50.8322608,12.9252977
Niedersachsen,Cuxhaven,27472,53.8494848,8.7153152
Bayern,Schönau,84337,48.4840876,12.8397879
Hessen,Kassel,34132,51.3154546,9.4924096
Nordrhein Westfalen,Duisburg,47259,51.3731361,6.7343376
Nordrhein Westfalen,Essen,45355,51.4744358,6.9412795
Rheinland Pfalz,Essenheim,55270,49.9313933,8.1564124
Bayern,München,80639,48.1533341,11.5314922
Hessen,Darmstadt,64295,49.8851869,8.6736295
Nordrhein Westfalen,Oberhausen,46047,51.4696137,6.8514435
Mecklenburg Vorpommern,Sassnitz,18546,54.5155008,13.6509958
Bayern,Grünwald,82031,48.0466582,11.5299477
Niedersachsen,Osnabrück,49088,52.2863707,8.0526309
Nordrhein Westfalen,Marl,45768,51.659499,7.0411102
Thüringen,Gotha,99867,50.9495722,10.7006988
Sachsen,Görlitz,2827,51.1563185,14.991018
Hessen,Offenbach am Main,63067,50.1055002,8.7610698
Saarland,Großrosseln,66352,49.1992234,6.837573360327958
Sachsen,Riesa,1587,51.3038241,13.308828
Saarland,Püttlingen,66346,49.287307,6.8827786
Schleswig Holstein,Rendsburg,24768,54.311491,9.6185111
Mecklenburg Vorpommern,Schwerin,19061,53.6288297,11.4148038
Sachsen Anhalt,Halle Saale,6122,51.5134896,11.955001603538504
Baden Württemberg,Stuttgart,70197,48.7859222,9.0867684
Baden Württemberg,Aichtal,72631,48.62785065,9.252390680962806
Nordrhein Westfalen,Remscheid,42857,51.1665548,7.1611613
Nordrhein Westfalen,Essen,45144,51.4530712,6.9722952
Hamburg,Hamburg,22047,53.5947247,10.0943215
Berlin,Berlin,10711,52.5008245,13.2988166
Bayern,Konradsreuth,95176,50.2689982,11.8457641
Bayern,München,81539,48.1097597,11.588325
Thüringen,Wiehe,6571,39.19196802962296,-84.4520340694451
Bayern,München,80538,48.1467789,11.5946134
Baden Württemberg,Freiburg im Breisgau,79104,47.9960901,7.8494005
Bayern,Nürnberg,90489,49.459263,11.09123
Baden Württemberg,Weingarten,88250,47.8179146,9.646184
Saarland,Saarbrücken,66113,49.2502098,6.9640561
Niedersachsen,Hameln,31787,52.1563107,9.3854466
Thüringen,Saalfeld/Saale,7318,50.6481277,11.3616652
Hamburg,Hamburg,20144,53.5782,9.9759071
Mecklenburg Vorpommern,Rostock,18147,54.0985554,12.1239265
Nordrhein Westfalen,Wermelskirchen,42929,51.1404521,7.2138249
Rheinland Pfalz,Alzey,55232,49.7466545,8.1030471
Bayern,München,81541,48.1236503,11.5781128
Bayern,München,81479,48.0761247,11.513904
Sachsen,Heidenau,1809,50.9735851,13.8753917
Brandenburg,Potsdam,14473,52.3832896,13.0528211
Berlin,Berlin,13407,52.5660425,13.3516387
Sachsen,Zittau,2763,50.8959142,14.8064417
Sachsen,Dresden,1069,-33.0466998,-71.5754054
Schleswig Holstein,Tarp,24963,54.6638571,9.3952198
Saarland,Saarlouis,66740,49.2934807,6.7595919
Nordrhein Westfalen,Duisburg,47137,51.479971,6.7826736
Hessen,Idstein,65510,50.2212764,8.269554
Hessen,Bad Camberg,65520,50.299603,8.2673122
Mecklenburg Vorpommern,Wismar,23968,53.9179407,11.4063156
Nordrhein Westfalen,Iserlohn,58644,51.3730388,7.6931854
Mecklenburg Vorpommern,Parchim,19370,53.4258455,11.8475244
Niedersachsen,Neustadt am Rübenberge,31535,52.5791376,9.5932502
Nordrhein Westfalen,Köln,50668,50.9448402,6.9609544
Baden Württemberg,Crailsheim,74564,49.1387652,10.0641863
Niedersachsen,Clausthal Zellerfeld,38678,51.8077301,10.354179
Berlin,Berlin,13357,52.5479796,13.3748128
Berlin,Berlin,10719,52.5038991,13.3324824
Hessen,Ober Ramstadt,64372,49.8152,8.7548
Sachsen,Leipzig,4155,-34.6165597,-58.5110546
Baden Württemberg,Oedheim,74229,49.2397671,9.2555667
Nordrhein Westfalen,Wuppertal,42277,51.2788053,7.2040187
Sachsen,Coswig,1640,51.1296228,13.5952354
Rheinland Pfalz,Bad Ems,56130,50.3302267,7.7293505
Nordrhein Westfalen,Oberhausen,46117,51.5040766,6.8958517
Sachsen,Leipzig,4299,-34.6165597,-58.5110546
Schleswig Holstein,Halstenbek,25469,53.620276,9.872988
Niedersachsen,Isernhagen,30916,52.4372293,9.8496633
Sachsen,Nünchritz,1612,51.3020569,13.3850546
Bremen,Bremen,28215,53.0958871,8.8222043
Sachsen,Gersdorf,9355,51.0612488,13.2166194
Sachsen Anhalt,Magdeburg,39126,52.1802081,11.6674739
Nordrhein Westfalen,Köln,50823,50.9484409,6.9201572
Bayern,Kochel am See,82431,47.6531098,11.3631895
Nordrhein Westfalen,Herten,45701,51.6150397,7.110072
Brandenburg,Brandenburg an der Havel,14776,52.4055871,12.5671411
Nordrhein Westfalen,Bornheim,53332,50.763919,6.9880095
Nordrhein Westfalen,Heinsberg,52525,51.0140468,6.1835769
Nordrhein Westfalen,Duisburg,47279,51.3930069,6.7910434
Schleswig Holstein,Wedel,22880,53.5841676,9.7363591
Berlin,Berlin,13351,52.5510357,13.3406657
Niedersachsen,Osnabrück,49076,52.2719595,8.047635
Thüringen,Gera,7552,50.8772301,12.0796208
Berlin,Berlin,13437,52.5978275,13.3325556
Sachsen,Klipphausen,1665,51.1085464,14.5284959
Berlin,Berlin,12057,52.4658127,13.4649436
Sachsen,Leipzig,4275,-34.6165597,-58.5110546
Niedersachsen,Hildesheim,31141,52.1184981,9.9844509
Nordrhein Westfalen,Grevenbroich,41515,51.0892053,6.5897985
Baden Württemberg,Marbach am Neckar,71672,48.9402085,9.256396
Sachsen,Borna,4552,50.8817002,13.8891592
Sachsen,Grimma,4668,51.2383379,12.7287511
Nordrhein Westfalen,Iserlohn,58636,51.3807935,7.7025556
Bayern,Hallstadt,96103,49.9291331,10.8698155
Sachsen,Dresden,1109,-33.0466998,-71.5754054
Nordrhein Westfalen,Dortmund,44149,51.5083036,7.4218548
Bayern,Wielenbach,82407,47.8743586,11.1588674
Nordrhein Westfalen,Horn Bad Meinberg,32805,51.8742128,8.9481789
Sachsen Anhalt,Irxleben,39167,52.1664344,11.482884
Mecklenburg Vorpommern,Groß Gievitz,17192,53.5799121,12.7817144
Nordrhein Westfalen,Lotte,49504,52.2752188,7.9159335
Nordrhein Westfalen,Krefeld,47804,51.3064891,6.5088851
Sachsen Anhalt,Schönebeck Elbe,39218,52.0259324,11.724649
Nordrhein Westfalen,Hagen,58089,51.3824205,7.4293175
Baden Württemberg,Ravensburg,88212,47.7805614,9.6164705
Sachsen,Niederau,1689,47.76265,12.1384036
Bayern,Fürth,90765,49.5144356,10.9950062
Sachsen,Drebach,9430,50.6822778,13.022972
Bayern,Taching am See,83373,47.9613232,12.7261058
Bayern,Ebersberg,85560,48.0715019,11.9641208
Rheinland Pfalz,Neuwied,56566,50.468786,7.5040071
Niedersachsen,Lingen Ems,49808,52.5219178,7.3174
Berlin,Berlin,10117,52.5121942,13.3900948
Mecklenburg Vorpommern,Langhagen,18279,53.6833067,12.4335587
Sachsen,Mittweida,9648,50.9854597,12.9810458
Niedersachsen,Scheeßel,27383,53.1486429,9.5476434
Sachsen,Leipzig,4107,-34.6165597,-58.5110546
Nordrhein Westfalen,Essen,45134,51.4582235,7.0158171
Niedersachsen,Wolfsburg,38444,52.3967221,10.7532114
Hessen,Niedernhausen,65527,50.1779935,8.2847982
Hamburg,Hamburg,22145,53.6365111,10.1727452
Hamburg,Hamburg,22301,53.5829321,10.007947
Bayern,Mainburg,84048,48.6137195,11.7496179
Thüringen,Apolda,99510,51.0227878,11.5129742
Nordrhein Westfalen,Wilnsdorf,57234,50.815728,8.1043638
Nordrhein Westfalen,Witten,58453,51.449431,7.3652185
Baden Württemberg,Stuttgart,70199,48.7566098,9.1441072
Sachsen,Leipzig,4288,-34.6165597,-58.5110546
Nordrhein Westfalen,Witten,58452,51.4119146,7.339876
Saarland,Sankt Ingbert,66386,49.2670766,7.1042614
Nordrhein Westfalen,Oer Erkenschwick,45739,51.6495933,7.2536994
Bayern,München,81549,48.0916763,11.5935811
Brandenburg,Calau,3205,51.7466674,13.949307
Bremen,Bremerhaven,27578,53.5916387,8.61640223256098
Niedersachsen,Lohne Oldenburg,49393,52.666536,8.2351256
Niedersachsen,Oldenburg Oldenburg,26127,53.1389753,8.2146017
Brandenburg,Cottbus,3050,51.7852027,14.3441722
Saarland,Bexbach,66450,49.347299,7.2548948
Rheinland Pfalz,Münstermaifeld,56294,50.2470805,7.3632746
Bayern,München,81245,48.1554003,11.4275461
Baden Württemberg,Bretten,75015,49.0338974,8.7031271
Niedersachsen,Wilhelmshaven,26384,53.5291207,8.1329303
Nordrhein Westfalen,Essen,45307,51.4620894,7.0790972
Nordrhein Westfalen,Duisburg,47249,51.3829315,6.7561713
Rheinland Pfalz,Prüm,54595,50.2183712,6.4132731
Baden Württemberg,Remshalden,73630,48.8114785,9.4369168
Thüringen,Bad Langensalza,99947,51.1083061,10.6479897
Bayern,Haar,85540,48.1284159,11.7402685
Nordrhein Westfalen,Solingen,42719,51.1835277,7.0442703
Baden Württemberg,Mannheim,68169,49.4892913,8.4673098
Berlin,Berlin,13589,52.5543868,13.1493026
Niedersachsen,Peine,31226,52.2948104,10.2697422
Nordrhein Westfalen,Dormagen,41542,51.0939435,6.758533
Baden Württemberg,Sindelfingen,71069,48.7084162,9.0035455
Sachsen,Leipzig,4319,-34.6165597,-58.5110546
Mecklenburg Vorpommern,Dreschvitz,18573,54.4034567,13.2945704
Bayern,Augsburg,86199,48.3408022,10.8684084
Mecklenburg Vorpommern,Stralsund,18439,54.2664962,13.1356851
Rheinland Pfalz,Bad Breisig,53498,50.4917082,7.3102292
Mecklenburg Vorpommern,Greifswald,17489,54.0933728,13.3780941
Baden Württemberg,Esslingen am Neckar,73732,48.7427584,9.3071685
Nordrhein Westfalen,Schwalmtal,41366,51.22727,6.270687
Berlin,Berlin,10405,52.5309009,13.4149497
Nordrhein Westfalen,Krefeld,47807,51.3041796,6.5886948
Nordrhein Westfalen,Rees,46459,51.7581242,6.3956605
Baden Württemberg,Nagold,72202,48.5512399,8.7234942
Hessen,Frankfurt am Main,60437,50.1874235,8.6457224
Nordrhein Westfalen,Goch,47574,51.6755765,6.1593045
Baden Württemberg,Malsch,76316,48.901227,8.3094575
Brandenburg,Cottbus,3042,51.7852027,14.3441722
Nordrhein Westfalen,Düsseldorf,40233,51.2290673,6.808795
Bayern,Nürnberg,90451,49.4058498,11.0349047
Sachsen,Chemnitz,9224,50.8322608,12.9252977
Niedersachsen,Meine,38527,52.380715,10.5375517
Sachsen,Marienberg,9496,48.1428171,12.7897804
Hessen,Frankfurt am Main,60486,50.1170465,8.6348769
Saarland,Riegelsberg,66292,49.3022607,6.9454057
Niedersachsen,Stoetze,29597,53.0656664,10.7835236
